Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Tilt_rel,Tilt_abs,HH_21n,AH_21n,HH_21s,AH_21s,HH_22n,AH_22n,HH_22s,AH_22s,Cycle21n,Cycle21s,Cycle22n,Cycle22s,Hale,AntiHale,Date,Instrument,HH_23n,AH_23n,HH_23s,AH_23s,Cycle23n,Cycle23s,HH_24n,AH_24n,HH_24s,AH_24s,Cycle24n,Cycle24s
1991,2,2,16,39,53.0,6934,4.17e+22,1.13e+20,-14.262,3.1599999999999966,4.6951,-2.6e+22,8.47e+19,-12.771,-5.3300000000000125,3.7124,8.3853,1,727000.0,1991.1,140.60583202698243,-13.5165,-1.085000000000008,9.885e+19,6.77e+22,-10.238439573716414,-10.238439573716414,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-02 16:39:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,27,17,41,31.0,6948,2.71e+22,9.98e+19,-18.749,-152.63,4.2842,-3.73e+22,1.08e+20,-17.824,-163.22,4.5903,10.096,1,727000.0,1991.1,144.15269681833914,-18.286500000000004,-157.925,1.039e+20,6.44e+22,-5.255972474142041,-5.255972474142041,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-27 17:41:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,30,17,40,12.0,6949,4.19e+21,1.45e+19,11.129,-174.26,1.3547,-6.87e+21,2.63e+19,11.413,-170.46,1.8854,3.7407,-1,727000.0,1991.1,63.874877690685246,11.271,-172.36,2.04e+19,1.106e+22,4.357892609147407,-175.6421073908526,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-01-30 17:40:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,27,17,41,31.0,6953,2.55e+22,7.12e+19,-12.3,149.03,3.3136,-4.9e+22,1.07e+20,-12.259,143.57,4.8001,5.3273,1,727000.0,1991.1,133.49157276772195,-12.2795,146.3,8.91e+19,7.45e+22,-0.4403080486753327,-0.4403080486753327,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-27 17:41:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,28,16,44,50.0,6967,5.33e+21,1.42e+19,-13.918,130.49,1.3608,-2.28e+21,1.16e+19,-12.991,128.88,1.2299,1.8231,1,727000.0,1991.1,50.79370039680118,-13.4545,129.685,1.29e+19,7.61e+21,-30.626572633219208,-30.626572633219208,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-28 16:44:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,28,16,44,50.0,6972,3.24e+21,1.99e+19,-21.902,-142.6,2.228,-1.04e+21,5.91e+18,-24.764,-137.52,1.0872,5.4705,-1,727000.0,1991.1,50.80354318352215,-23.333,-140.06,1.2905e+19,4.28e+21,-31.53178280579268,148.46821719420734,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1991-01-28 16:44:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,30,17,40,12.0,6974,1.53e+21,7.17e+18,-23.838,169.95,0.97639,-9.8e+21,5.39e+19,-25.493,163.79,4.5737,5.6349,1,727000.0,1991.1,78.14729681825213,-24.6655,166.87,3.0535e+19,1.133e+22,16.469968769201692,16.469968769201692,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-30 17:40:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,30,17,40,12.0,6978,2.41e+21,1.24e+19,-26.179,135.57,1.4169999999999998,-2.49e+21,1.52e+19,-26.368,127.95,2.4032,7.0337,1,727000.0,1991.1,52.53570214625479,-26.2735,131.76,1.38e+19,4.9e+21,1.5844400188787364,1.5844400188787364,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-30 17:40:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,30,17,40,12.0,6979,2.08e+22,7.9e+19,21.29,112.91,3.6881,-1.3e+22,3.87e+19,17.658,122.58,3.1466,9.8114,-1,727000.0,1991.1,108.48963084092416,19.474,117.745,5.885e+19,3.38e+22,-21.72159997807096,158.27840002192906,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-01-30 17:40:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,31,17,12,52.0,6982,2.51e+22,8.19e+19,-18.215,-158.16,3.3835,-2.86e+22,6e+19,-18.665,-165.59,3.4006,7.07,1,727000.0,1991.1,119.12178642045292,-18.44,-161.875,7.095e+19,5.370000000000001e+22,3.652992875986136,3.652992875986136,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-31 17:12:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,31,17,12,52.0,6983,4.85e+21,2.33e+19,3.887,108.41,1.9209,-4.24e+21,2.2e+19,3.8116,112.92,1.9584,4.4944,-1,727000.0,1991.1,67.30527468185535,3.8493,110.665,2.265e+19,9.09e+21,-0.959969950591131,179.04003004940887,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-01-31 17:12:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,1,30,17,40,12.0,6988,3.08e+21,4.96e+18,-16.611,122.58,0.70928,-4.48e+21,2.97e+19,-18.604,118.21,2.2336,4.6204,1,727000.0,1991.1,58.872744118140105,-17.6075,120.395,1.733e+19,7.56e+21,25.57019920228345,25.57019920228345,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-01-30 17:40:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,2,16,39,53.0,6994,4.39e+21,1.84e+19,-9.9853,63.056,1.6101,-1.82e+21,1.05e+19,-10.424,61.04,1.2537,2.0315,1,727000.0,1991.1,53.75872022286244,-10.20465,62.048,1.445e+19,6.21e+21,12.467889838615053,12.467889838615053,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-02 16:39:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,6,15,2,8.0,6996,3.47e+21,6.9e+18,-10.492,71.332,0.8369700000000001,-3.85e+21,1.47e+19,-10.663,66.973,1.4529,4.2886,1,727000.0,1991.1,46.475800154489,-10.5775,69.1525,1.08e+19,7.32e+21,2.2853075010467423,2.2853075010467423,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-06 15:02:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,7,15,3,28.0,6998,3.79e+21,1.94e+19,-8.2096,59.818000000000005,1.9056,-2e+21,1.17e+19,-10.331,54.628,1.4536,5.5431,1,727000.0,1991.1,55.76737397439474,-9.2703,57.223,1.555e+19,5.79e+21,22.49722136338196,22.49722136338196,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-07 15:03:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,4,17,8,26.0,6999,6.25e+21,2.24e+19,-22.441,54.033,1.8715,-8.4e+21,4.15e+19,-24.193,47.344,2.728,6.3864,1,727000.0,1991.1,79.93747556684536,-23.317,50.6885,3.195e+19,1.465e+22,15.91902289685406,15.91902289685406,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-04 17:08:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,7,15,3,28.0,7000,4.09e+21,1.05e+19,-17.436,118.39,1.0702,-1.65e+21,6.49e+18,-17.317999999999998,120.04,0.95684,1.5736,-1,727000.0,1991.1,41.2189276910499,-17.377,119.215,8.495e+18,5.74e+21,4.285459639750285,-175.7145403602497,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1991-02-07 15:03:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,7,15,3,28.0,7002,1.31e+22,6.36e+19,-6.8686,6.4496,3.5897,-5.32e+21,3.94e+19,-6.5915,-0.38823,3.0909,6.7963,1,727000.0,1991.1,101.4889156509222,-6.73005,3.030685,5.15e+19,1.842e+22,-2.3366998189407253,-2.3366998189407253,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-07 15:03:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,20,15,53,41.0,7005,4.53e+21,1.82e+19,-7.4377,-58.084,1.4937,-3.48e+21,1.42e+19,-8.4621,-60.992,1.6129,3.0572,1,727000.0,1991.1,56.92099788303083,-7.949899999999999,-59.538,1.62e+19,8.01e+21,19.57986144763165,19.57986144763165,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-20 15:53:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7007,8.3e+21,2.29e+19,-12.452,13.7,1.7834,-3.96e+21,1.38e+19,-12.982,9.0956,1.5447,4.5262,1,727000.0,1991.1,60.580524923443846,-12.717,11.3978,1.835e+19,1.226e+22,6.729892877603128,6.729892877603128,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7011,1.56e+21,7.61e+18,-9.469,-9.4488,0.90952,-4.08e+21,2e+19,-10.214,-14.081,1.6154,4.6239,1,727000.0,1991.1,52.5452186216786,-9.8415,-11.7649,1.3805e+19,5.64e+21,9.270786679316032,9.270786679316032,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,8,15,4,33.0,7015,3.93e+22,1.26e+20,14.297,10.845,4.6171,-6.13e+21,1.84e+19,12.919,14.613,1.4322,3.9135,-1,727000.0,1991.1,120.1665510863984,13.608,12.729,7.22e+19,4.543e+22,-20.62001161622205,159.37998838377794,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-08 15:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,13,19,43,7.0,7016,3.92e+21,1.1e+19,9.8547,22.461,1.147,-3e+22,1.36e+20,12.843,25.345,4.8892,4.1141,-1,727000.0,1991.1,121.24355652982142,11.34885,23.903,7.35e+19,3.392e+22,46.582645972592125,-133.41735402740787,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-13 19:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7017,5.26e+21,1.59e+19,27.59,-69.946,1.3321,-5.46e+21,2.75e+19,26.259,-63.322,2.1398,6.0535,-1,727000.0,1991.1,65.87867636800242,26.9245,-66.634,2.17e+19,1.072e+22,-12.70026629958742,167.2997337004126,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7018,6.02e+21,2.95e+19,23.359,-75.395,2.0102,-4.61e+21,1.28e+19,23.416,-71.404,1.2938,3.6629,-1,727000.0,1991.1,65.0384501660364,23.387500000000003,-73.39949999999999,2.115e+19,1.063e+22,0.8914831536677237,-179.1085168463323,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7019,3.99e+21,1.53e+19,-11.311,-28.141,1.3352,-1.71e+21,9.4e+18,-11.356,-31.415,1.5285,3.2106,1,727000.0,1991.1,49.69909455915671,-11.3335,-29.778,1.235e+19,5.7e+21,0.8031200387870084,0.8031200387870084,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7021,2.3e+21,1.2e+19,-19.226,-15.226,1.2449,-9.43e+20,3.81e+18,-19.55,-17.77,0.73973,2.4215,1,727000.0,1991.1,39.761790704142086,-19.388,-16.497999999999998,7.905e+18,3.243e+21,7.689285470093464,7.689285470093464,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,14,18,4,48.0,7022,2.81e+21,1.39e+19,-13.667,-8.6979,1.2753,-1.67e+21,7.18e+18,-14.601,-11.765,0.99177,3.1178,1,727000.0,1991.1,45.91296113299599,-14.134,-10.23145,1.054e+19,4.48e+21,17.43378485141386,17.43378485141386,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-14 18:04:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,13,19,43,7.0,7028,1.17e+21,5.69e+18,-10.248,-33.219,0.81382,-4.55e+21,2.11e+19,-9.672,-36.428,1.5707,3.2126,1,727000.0,1991.1,51.75905717843014,-9.96,-34.8235,1.3395e+19,5.72e+21,-10.328338601612822,-10.328338601612822,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-13 19:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,19,17,43,53.0,7032,2.44e+21,1.05e+19,-3.801,-133.13,1.543,-2.44e+21,1.07e+19,-3.6249,-137.5,1.1568,4.3673,1,727000.0,1991.1,46.04345773288535,-3.71295,-135.315,1.06e+19,4.88e+21,-2.312475740473418,-2.312475740473418,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-19 17:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,19,17,43,53.0,7035,9.22e+20,5.77e+18,-12.630999999999998,-105.48,0.87782,-2.71e+21,1.76e+19,-13.567,-109.23,1.7997,3.7703,1,727000.0,1991.1,48.34252786108728,-13.099,-107.355,1.1685e+19,3.632e+21,14.373752699870998,14.373752699870998,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-19 17:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,24,15,13,29.0,7036,1.55e+22,7.19e+19,-14.677,-129.69,3.3692,-1.12e+22,3.61e+19,-16.837,-135.39,2.7303,5.895,1,727000.0,1991.1,103.92304845413264,-15.757,-132.54,5.4e+19,2.67e+22,21.49171427296725,21.49171427296725,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-24 15:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,24,15,13,29.0,7037,6.21e+21,2.77e+19,29.267,-137.7,2.0155,-6.29e+21,2.83e+19,28.303,-131.4,2.1791,5.6074,-1,727000.0,1991.1,74.83314773547883,28.785,-134.55,2.8e+19,1.25e+22,-9.903417401031454,170.09658259896855,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-24 15:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,19,17,43,53.0,7038,7.27e+20,6.18e+18,9.4865,-139.15,0.9033,-2.74e+21,1.56e+19,11.345,-133.71,1.4888,5.6677,-1,727000.0,1991.1,46.669047558312144,10.41575,-136.43,1.089e+19,3.467e+21,19.155176352251114,-160.8448236477489,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-19 17:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,21,14,50,13.0,7042,1.14e+22,3.02e+19,-11.974,-95.609,2.0238,-7.76e+21,2.7e+19,-12.621,-99.257,2.0585,3.6225,1,727000.0,1991.1,75.63068160475615,-12.2975,-97.433,2.86e+19,1.916e+22,10.288447197492232,10.288447197492232,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-21 14:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,21,14,50,13.0,7044,6.23e+21,2.44e+19,12.668,-174.35,1.7182,-6.56e+21,2.55e+19,11.279000000000002,-169.05,2.4325,5.3703,-1,727000.0,1991.1,70.63993204979744,11.9735,-171.7,2.495e+19,1.279e+22,-14.997588614316063,165.00241138568393,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-21 14:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,21,14,50,13.0,7051,1.28e+21,5.39e+18,7.061,-87.339,0.87566,-2.72e+21,1.31e+19,7.2102,-84.90100000000001,1.2417,2.4243,-1,727000.0,1991.1,43.0,7.1356,-86.12,9.245e+18,4e+21,3.529268683049009,-176.470731316951,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-21 14:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,21,14,50,13.0,7052,1.51e+22,5.36e+19,16.973,175.4,2.8426,-7.77e+21,2e+19,15.582,179.69,1.695,4.347,-1,727000.0,1991.1,85.79044235810886,16.2775,177.54500000000002,3.68e+19,2.287e+22,-18.66405708414313,161.33594291585686,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-02-21 14:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,24,15,13,29.0,7056,5.98e+22,2.55e+20,-17.577,-156.28,6.7733,-4.96e+22,1.11e+20,-22.493,-167.36,3.7958,11.509,1,727000.0,1991.1,191.3112646970899,-20.035000000000004,-161.82,1.83e+20,1.094e+23,25.27958303711586,25.27958303711586,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-24 15:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,20,15,53,41.0,7057,4.08e+22,1.1e+20,-13.298,-167.93,4.1695,-1.61e+22,7.02e+19,-12.147,-174.41,3.5404,6.4211,1,727000.0,1991.1,134.23859355639868,-12.7225,-171.17000000000002,9.01e+19,5.69e+22,-10.320154840618208,-10.320154840618208,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-20 15:53:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,24,15,13,29.0,7060,1.11e+22,4.54e+19,-10.388,152.19,2.6314,-3.51e+22,1.75e+20,-13.85,144.03,4.7026,8.698,1,727000.0,1991.1,148.45874847916508,-12.119,148.11,1.102e+20,4.62e+22,23.4577353569988,23.4577353569988,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-24 15:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,2,24,15,13,29.0,7061,1.31e+22,5.55e+19,-8.172,160.56,2.7812,-3.13e+21,1.18e+19,-8.1684,154.91,1.2063,5.5978,1,727000.0,1991.1,82.03657720797474,-8.170200000000001,157.735,3.365e+19,1.623e+22,-0.0368813759690675,-0.0368813759690675,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-02-24 15:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,5,14,31,11.0,7065,7.32e+21,3.66e+19,5.0495,120.14,2.5476,-1.27e+22,4.78e+19,5.3012,125.03,2.4872,4.8761,-1,727000.0,1991.2,91.8694726228468,5.17535,122.585,4.22e+19,2.0020000000000003e+22,2.958590482985837,-177.04140951701416,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-05 14:31:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,5,14,31,11.0,7069,1.69e+21,9.32e+18,-14.775,55.342,1.0868,-1.67e+21,8.36e+18,-17.316,53.716,1.1348,2.9833,1,727000.0,1991.2,42.04759208325728,-16.0455,54.529,8.84e+18,3.36e+21,58.40946416053327,58.40946416053327,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-05 14:31:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,12,15,52,23.0,7072,1.62e+21,1.15e+19,10.119,26.851,1.5416,-1.78e+22,1.06e+20,12.805,37.852,4.56,11.109000000000002,-1,727000.0,1991.2,108.397416943394,11.462,32.3515,5.875e+19,1.942e+22,13.989213739474218,-166.01078626052578,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-12 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,7,14,51,12.0,7078,4.62e+21,2.61e+19,13.433,0.90788,1.7226,-2.87e+21,1.97e+19,12.431,6.3914,2.0412,5.4373,-1,727000.0,1991.2,67.67569726275453,12.932,3.64964,2.29e+19,7.49e+21,-10.618804840687869,169.38119515931214,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-07 14:51:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,12,15,52,23.0,7079,5.59e+22,1.99e+20,-21.841,-9.951,5.3178,-5.47e+22,1.9e+20,-26.157,-24.668000000000003,5.472,14.11,1,727000.0,1991.2,197.23082923316025,-23.998999999999995,-17.3095,1.945e+20,1.106e+23,17.797535395246385,17.797535395246385,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-12 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,7,14,51,12.0,7080,1.6e+22,8.36e+19,16.739,12.468,3.9858,-8.7e+21,3.81e+19,18.319000000000003,3.2675,2.3072,8.913,1,727000.0,1991.2,110.3177229641729,17.529000000000003,7.86775,6.085e+19,2.47e+22,-10.20910481955939,-10.20910481955939,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1991-03-07 14:51:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,12,15,52,23.0,7082,2.03e+22,9.17e+19,-7.8043,4.9354,4.1498,-1.36e+22,6.16e+19,-9.4024,-4.9992,3.3124,9.9514,1,727000.0,1991.2,123.81437719424994,-8.603349999999999,-0.0319000000000002,7.665e+19,3.39e+22,9.240643620369168,9.240643620369168,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-12 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,8,14,35,28.0,7083,2.8e+21,1.76e+19,15.072,-14.470999999999998,1.9639,-3.19e+21,2.01e+19,14.634,-9.0244,1.703,5.2828,-1,727000.0,1991.2,61.40032573203501,14.853000000000002,-11.747699999999998,1.885e+19,5.99e+21,-4.75588584734552,175.24411415265448,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-08 14:35:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,8,14,35,28.0,7085,1.05e+21,4.72e+18,18.439,35.647,0.84206,-3.25e+21,1.57e+19,18.418,38.826,1.3379,3.0157,-1,727000.0,1991.2,45.18849411078001,18.4285,37.2365,1.021e+19,4.3e+21,-0.3989393129981571,179.60106068700182,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-08 14:35:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,9,15,12,28.0,7091,4.26e+21,1.07e+19,-11.261,-21.907,1.2144,-8.93e+21,4.67e+19,-11.21,-26.409,2.6513,4.4187,1,727000.0,1991.2,75.76278769950324,-11.2355,-24.158,2.87e+19,1.3189999999999998e+22,-0.6617168918690102,-0.6617168918690102,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-09 15:12:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,12,15,52,23.0,7092,8.53e+21,2.42e+19,-22.633000000000003,-79.945,1.9048,-6.92e+21,2.91e+19,-24.448,-83.039,2.0825,3.3674,1,727000.0,1991.2,73.00684899377592,-23.5405,-81.49199999999999,2.665e+19,1.545e+22,32.61398230762119,32.61398230762119,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-12 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,12,15,52,23.0,7094,2.24e+22,5.27e+19,-8.312000000000001,-70.345,2.8232,-3.54e+22,1.16e+20,-10.124,-76.268,3.6558,6.1201,1,727000.0,1991.2,129.88456413292536,-9.218,-73.3065,8.435e+19,5.78e+22,17.219697118533883,17.219697118533883,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-12 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,14,19,27,6.0,7095,2.52e+21,1.75e+19,7.2713,-77.694,1.8894,-1.87e+21,1.15e+19,5.3463,-72.902,1.4414,5.1374,-1,727000.0,1991.2,53.851648071345046,6.3088,-75.298,1.45e+19,4.39e+21,-22.006526466080835,157.99347353391917,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-14 19:27:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,18,16,6,47.0,7097,4.29e+21,2.37e+19,-11.227,-86.221,2.221,-4.71e+21,2.76e+19,-10.414,-95.091,2.2326,8.7496,1,727000.0,1991.2,71.62401831787993,-10.8205,-90.656,2.565e+19,9e+21,-5.3311984286215,-5.3311984286215,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-18 16:06:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,20,17,13,57.0,7098,6.16e+21,2.61e+19,21.261,-104.63,1.8979,-4.61e+21,2.14e+19,20.276,-98.24,1.9474,6.0538,-1,727000.0,1991.2,68.92024376045111,20.7685,-101.435,2.375e+19,1.077e+22,-9.361551139141772,170.63844886085823,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-20 17:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,18,16,6,47.0,7099,3.98e+21,2.17e+19,-20.673,-41.612,1.6984,-2.95e+21,1.35e+19,-20.88,-45.18,1.4638,3.3423,1,727000.0,1991.2,59.3295878967653,-20.7765,-43.396,1.76e+19,6.93e+21,3.550695398584842,3.550695398584842,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-18 16:06:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,18,16,6,47.0,7102,1.09e+22,4.28e+19,-4.2153,-127.73,3.5484,-7.62e+21,3.82e+19,-3.6024,-134.28,2.5579,6.5659,1,727000.0,1991.2,90.0,-3.90885,-131.005,4.05e+19,1.852e+22,-5.358136578567189,-5.358136578567189,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-18 16:06:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,18,16,6,47.0,7103,1.1e+22,4.15e+19,-27.362,-32.64,3.9854,-3.34e+22,1.39e+20,-27.834,-37.318000000000005,4.4746,4.1716,1,727000.0,1991.2,134.35028842544403,-27.598,-34.979,9.025e+19,4.44e+22,6.495266379138753,6.495266379138753,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-18 16:06:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,20,17,13,57.0,7105,3.63e+21,2e+19,-13.802,-125.0,2.0922,-1.08e+22,5.9e+19,-17.932000000000002,-134.47,3.3416,9.0309,1,727000.0,1991.2,88.88194417315589,-15.867,-129.735,3.95e+19,1.443e+22,24.388999302533485,24.388999302533485,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1991-03-20 17:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,20,17,13,57.0,7106,1.59e+21,9.95e+18,12.565,-0.9099999999999966,1.2678,-2.38e+21,1.19e+19,13.235,1.3400000000000034,1.6724,2.2871,-1,727000.0,1991.2,46.74398357008098,12.9,0.2150000000000034,1.0925e+19,3.97e+21,16.98727933937915,-163.01272066062086,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-20 17:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1991,3,20,17,13,57.0,7108,2.09e+21,1.15e+19,13.572,-93.754,1.574,-1.49e+21,7.8e+18,14.395,-89.95299999999999,0.94507,3.7792,-1,727000.0,1991.2,43.93176527297759,13.9835,-91.8535,9.65e+18,3.58e+21,12.578606851370807,-167.4213931486292,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1991-03-20 17:13:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
