ReferenceDay,Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Flux_cut,Tilt_rel,Tilt_abs,HH_24n,AH_24n,HH_24s,AH_24s,Cycle24n,Cycle24s,Hale,AntiHale
1867,2014,2,11,21,46,10.9,1597,1.37e+21,7.9e+18,-17.730999999999998,66.612,1.1183,-2.61e+21,5.62e+18,-15.152,67.723,0.83544,2.7903,-1,736000.0,2014.1,36.76955262170048,-16.441499999999998,67.16749999999999,6.76e+18,3.98e+21,True,67.55096101353348,-112.44903898646652,False,False,False,True,False,True,False,True
1868,2014,2,12,21,46,11.0,1598,9.32e+21,1.87e+19,-10.4,-64.988,1.9809,-1.37e+22,5.33e+19,-11.834,-71.825,3.2159,6.8602,1,736000.0,2014.1,84.8528137423857,-11.117,-68.4065,3.6e+19,2.302e+22,True,12.065520413227125,12.065520413227125,False,False,True,False,False,True,True,False
1868,2014,2,12,21,46,11.0,1599,3.86e+20,1.29e+18,7.7162,30.63,0.42421,-6.33e+20,2.75e+18,7.2087,32.758,0.6374,2.1706,-1,736000.0,2014.1,20.09975124224178,7.46245,31.694000000000003,2.02e+18,1.019e+21,False,-13.524119626022824,166.4758803739772,True,False,False,False,True,False,True,False
1872,2014,2,16,21,46,11.4,1602,4.3e+22,8.57e+19,-11.526,-4.1467,3.1473,-2.19e+22,5.84e+19,-12.903,-10.888,2.8208,6.731,1,736000.0,2014.1,120.04165943538102,-12.2145,-7.51735,7.205e+19,6.490000000000001e+22,True,11.80458535902306,11.80458535902306,False,False,True,False,False,True,True,False
1873,2014,2,17,21,46,11.5,1603,1.3e+21,4.55e+18,-12.557,-134.59,0.81697,-2.06e+21,9.01e+18,-12.979,-140.15,1.261,5.4325,1,736000.0,2014.1,36.823905279043935,-12.768,-137.37,6.78e+18,3.36e+21,True,4.449996199071322,4.449996199071322,False,False,True,False,False,True,True,False
1874,2014,2,18,21,46,11.6,1608,8.77e+20,1.95e+18,-16.149,-140.51,0.45676,-1.48e+21,6.08e+18,-16.521,-143.76,0.8931100000000001,3.1428,1,736000.0,2014.1,28.337254630609507,-16.335,-142.135,4.015e+18,2.357e+21,False,6.801892743895239,6.801892743895239,False,False,True,False,False,True,True,False
1875,2014,2,19,21,46,11.7,1611,1.05e+22,2.37e+19,-11.859000000000002,-150.96,1.8534,-1.73e+22,3.69e+19,-10.614,-156.3,2.3888,5.3849,1,736000.0,2014.1,77.84600182411425,-11.2365,-153.63,3.03e+19,2.78e+22,True,-13.371202731866612,-13.371202731866612,False,False,True,False,False,True,True,False
1877,2014,2,21,21,46,12.0,1612,8.45e+21,3.99e+19,15.519,172.53,2.5177,-9.1e+21,3.4e+19,11.954,179.71,2.3898,7.8283,-1,736000.0,2014.1,85.96510920134983,13.7365,176.12,3.695e+19,1.755e+22,True,-27.07328543392704,152.92671456607297,True,False,False,False,True,False,True,False
1878,2014,2,22,21,46,12.1,1614,1.44e+22,3.75e+19,-1.0208,146.31,2.2472,-6.73e+21,1.12e+19,-2.38,151.33,1.2725,5.2054,-1,736000.0,2014.1,69.7853852894716,-1.7004,148.82,2.435e+19,2.113e+22,True,-15.156359018565594,164.84364098143442,False,False,False,True,False,True,False,True
1880,2014,2,24,21,46,12.3,1621,5e+21,1.26e+19,7.9991,132.9,1.3674,-2.49e+21,1.06e+19,7.9601,141.02,1.5905,8.037,-1,736000.0,2014.2,48.16637831516918,7.9796,136.96,1.16e+19,7.49e+21,True,-0.2778774635683275,179.72212253643167,True,False,False,False,True,False,True,False
1880,2014,2,24,21,46,12.3,1622,1.69e+21,8.9e+18,4.6827,122.17,1.2739,-6.53e+21,2.63e+19,7.5969,128.24,2.3192,6.697,-1,736000.0,2014.2,59.3295878967653,6.139799999999999,125.205,1.76e+19,8.219999999999999e+21,True,25.774439380496894,-154.22556061950314,True,False,False,False,True,False,True,False
1882,2014,2,26,21,46,12.5,1623,6.63e+21,2.15e+19,-17.703,-137.12,1.7522,-3.51e+21,1.34e+19,-18.567,-141.29,1.4975,4.051,1,736000.0,2014.2,59.07622195096772,-18.135,-139.20499999999998,1.745e+19,1.014e+22,True,12.299408177967525,12.299408177967525,False,False,True,False,False,True,True,False
1881,2014,2,25,21,46,12.4,1625,6.86e+21,3.53e+19,11.745,109.85,3.1187,-3.33e+21,1.59e+19,12.867,119.17,1.6401,9.1782,-1,736000.0,2014.2,71.55417527999327,12.306,114.51,2.56e+19,1.019e+22,True,7.024430252787895,-172.9755697472121,True,False,False,False,True,False,True,False
1885,2014,3,1,21,46,12.9,1626,5.92e+21,1.83e+19,-10.742,-170.2,2.2494,-3.77e+21,1.21e+19,-9.1724,-178.41,1.8433,8.2339,1,736000.0,2014.2,55.13619500836089,-9.9572,-174.305,1.52e+19,9.69e+21,True,-10.984813596590346,-10.984813596590346,False,False,True,False,False,True,True,False
1882,2014,2,26,21,46,12.5,1627,1.24e+21,3.49e+18,-19.723,139.19,0.70582,-1.34e+21,4.61e+18,-20.932,136.78,0.7677,2.5635,1,736000.0,2014.2,28.46049894151541,-20.3275,137.985,4.05e+18,2.58e+21,False,28.145751100374223,28.145751100374223,False,False,True,False,False,True,True,False
1882,2014,2,26,21,46,12.5,1631,7.38e+21,3.43e+19,-11.005999999999998,127.21,3.4455,-1.33e+22,4.69e+19,-15.628,109.19,3.7021,18.119,1,736000.0,2014.2,90.11104260855048,-13.317,118.2,4.06e+19,2.068e+22,True,14.76619553155408,14.76619553155408,False,False,True,False,False,True,True,False
1882,2014,2,26,21,46,12.5,1635,7.72e+21,2.98e+19,-7.9607,-137.4,2.1768,-6.15e+21,2.26e+19,-6.9126,-145.17,2.0227,7.7756,1,736000.0,2014.2,72.38784428341543,-7.43665,-141.285,2.62e+19,1.387e+22,True,-7.74667114758723,-7.74667114758723,False,False,True,False,False,True,True,False
1881,2014,2,25,21,46,12.4,1636,1.04e+22,3.4e+19,-9.0216,-148.31,3.4172,-7.37e+21,1.93e+19,-7.1131,-154.67,1.8604,6.5731,1,736000.0,2014.2,73.00684899377592,-8.06735,-151.49,2.665e+19,1.777e+22,True,-16.860898547971022,-16.860898547971022,False,False,True,False,False,True,True,False
1883,2014,2,27,21,46,12.7,1639,5.82e+21,1.12e+19,-23.202,97.283,1.3374,-1.1e+22,2.93e+19,-25.199,91.32,2.5644,5.7925,1,736000.0,2014.2,63.63961030678927,-24.2005,94.3015,2.025e+19,1.682e+22,True,20.16153840006637,20.16153840006637,False,False,True,False,False,True,True,False
1884,2014,2,28,21,46,12.8,1641,1.68e+21,9.27e+18,17.245,108.72,1.6194,-1.46e+21,6.86e+18,20.162,113.82,1.197,5.6441,-1,736000.0,2014.2,40.162171256046406,18.7035,111.27,8.065e+18,3.14e+21,True,31.1256647474932,-148.87433525250682,True,False,False,False,True,False,True,False
1884,2014,2,28,21,46,12.8,1642,6.32e+21,2.61e+19,15.398,99.446,2.8478,-2.99e+21,8.65e+18,15.864,103.77,1.2515,4.1904,-1,736000.0,2014.2,58.949130612757976,15.631,101.608,1.7375e+19,9.31e+21,True,6.385364837247877,-173.61463516275214,True,False,False,False,True,False,True,False
1894,2014,3,10,21,46,14.0,1644,9.5e+21,2.78e+19,14.545,48.577,2.5859,-1.7e+22,4.87e+19,13.513,54.468,2.5918,5.8075,-1,736000.0,2014.2,87.4642784226795,14.029,51.5225,3.825e+19,2.65e+22,True,-10.235507885138986,169.764492114861,True,False,False,False,True,False,True,False
1889,2014,3,5,21,46,13.4,1648,4.86e+21,7.58e+18,-10.246,1.0236,0.96649,-1.24e+21,3.82e+18,-10.17,-0.077351,0.79545,1.0862,1,736000.0,2014.2,33.76388603226827,-10.207999999999998,0.4731245,5.7e+18,6.1e+21,True,-4.01224109814518,-4.01224109814518,False,False,True,False,False,True,True,False
1894,2014,3,10,21,46,14.0,1651,2.31e+21,1.14e+19,-13.992,46.458,2.2934,-7.12e+20,2.7e+18,-16.544,44.048,0.5795399999999999,3.452,1,736000.0,2014.2,37.54996671103717,-15.268,45.253,7.05e+18,3.022e+21,True,47.6656674634479,47.6656674634479,False,False,True,False,False,True,True,False
1890,2014,3,6,21,46,13.5,1652,2.62e+21,9.63e+18,-10.805,13.41,1.6303,-1.93e+21,6.96e+18,-11.998,10.573,0.92246,3.0261,1,736000.0,2014.2,40.7308237088326,-11.4015,11.9915,8.295e+18,4.55e+21,True,23.21837041460551,23.21837041460551,False,False,True,False,False,True,True,False
1892,2014,3,8,21,46,13.8,1653,3.1e+21,9.03e+18,19.415,88.49799999999999,1.5946,-6.78e+21,2.01e+19,18.873,91.311,1.7583,2.713,-1,736000.0,2014.2,53.97221507405454,19.144,89.9045,1.4565e+19,9.88e+21,True,-11.52771968932658,168.4722803106734,True,False,False,False,True,False,True,False
1890,2014,3,6,21,46,13.5,1654,5.95e+21,1.46e+19,-9.6748,-0.20101,1.7758,-1.49e+22,7.78e+19,-12.568,-7.6594,3.6552,7.8686,1,736000.0,2014.2,96.12491872558331,-11.1214,-3.930205,4.62e+19,2.085e+22,True,21.570684951033016,21.570684951033016,False,False,True,False,False,True,True,False
1901,2014,3,17,21,46,15.0,1656,1.33e+22,4.65e+19,-16.212,-32.884,2.6056,-7.67e+21,2.54e+19,-19.161,-39.837,2.3708,7.2498,1,736000.0,2014.2,84.7938677028003,-17.6865,-36.3605,3.595e+19,2.097e+22,True,23.997458664064578,23.997458664064578,False,False,True,False,False,True,True,False
1898,2014,3,14,21,46,14.6,1657,1.16e+22,2.61e+19,7.0544,10.15,2.4054,-1.19e+22,3.43e+19,5.0096,14.33,2.1852,4.6321,-1,736000.0,2014.2,77.7174369109018,6.032,12.24,3.02e+19,2.35e+22,True,-26.19304034172661,153.80695965827337,True,False,False,False,True,False,True,False
1894,2014,3,10,21,46,14.0,1658,6.45e+21,3.02e+19,-10.552,-55.167,2.4171,-8.82e+21,4.38e+19,-10.642,-63.198,3.0934,7.8942,1,736000.0,2014.2,86.02325267042627,-10.597,-59.182500000000005,3.7e+19,1.5269999999999998e+22,True,0.6532019780343006,0.6532019780343006,False,False,True,False,False,True,True,False
1897,2014,3,13,21,46,14.4,1661,1.99e+21,9.73e+18,-10.335,19.045,1.574,-5.48e+20,2.4e+18,-9.5631,21.971,0.5473600000000001,2.9836,-1,736000.0,2014.2,34.828149534536,-9.94905,20.508000000000003,6.065e+18,2.538e+21,False,14.993895752434396,-165.0061042475656,False,False,False,True,False,True,False,True
1898,2014,3,14,21,46,14.6,1662,1.05e+22,4.89e+19,12.026,-112.08,3.0006,-1.2e+22,2.98e+19,12.152,-97.91,3.6124,13.855,-1,736000.0,2014.2,88.7130204648675,12.089,-104.995,3.935e+19,2.25e+22,True,0.521015810642438,-179.4789841893576,True,False,False,False,True,False,True,False
1901,2014,3,17,21,46,15.0,1663,7.18e+20,3.42e+18,12.839,-77.258,0.99424,-7.64e+20,3.4e+18,12.503,-73.76100000000001,0.7572300000000001,3.4281,-1,736000.0,2014.2,26.115129714401192,12.671,-75.5095,3.41e+18,1.482e+21,False,-5.624397606355848,174.37560239364416,True,False,False,False,True,False,True,False
1904,2014,3,20,21,46,15.4,1668,3.03e+21,1.05e+19,-10.12,-122.7,1.1692,-1.43e+21,3.95e+18,-10.09,-126.24,0.77146,3.4778,1,736000.0,2014.2,38.01315561749642,-10.105,-124.47,7.225e+18,4.46e+21,True,-0.4931959797212186,-0.4931959797212186,False,False,True,False,False,True,True,False
1905,2014,3,21,21,46,15.5,1670,1.51e+22,2.95e+19,-8.0464,-77.544,2.4506,-6.01e+21,1.48e+19,-6.7197,-83.18799999999999,1.4298,5.7525,1,736000.0,2014.2,66.55824516917495,-7.38305,-80.36599999999999,2.215e+19,2.111e+22,True,-13.334667044944958,-13.334667044944958,False,False,True,False,False,True,True,False
1911,2014,3,27,21,46,16.4,1671,1.1e+22,3.69e+19,-13.984000000000002,-155.7,2.2681,-1.01e+22,3.43e+19,-14.878,-160.73,2.4174,4.9532,1,736000.0,2014.2,84.38009243891595,-14.431,-158.21499999999995,3.56e+19,2.11e+22,True,10.399430177037535,10.399430177037535,False,False,True,False,False,True,True,False
1904,2014,3,20,21,46,15.4,1675,1.5e+21,7.08e+18,16.738,-177.57,1.1471,-5.45e+21,2.55e+19,14.936,-169.29,2.846,8.1673,-1,736000.0,2014.2,57.07889277132134,15.837,-173.43,1.629e+19,6.949999999999999e+21,True,-12.746882719573136,167.2531172804269,True,False,False,False,True,False,True,False
1913,2014,3,29,21,46,16.7,1676,1.64e+22,3.94e+19,-12.954,174.32,2.2073,-7.87e+21,3.26e+19,-13.772,162.62,2.7513,11.415,1,736000.0,2014.2,84.8528137423857,-13.363,168.47,3.6e+19,2.427e+22,True,4.110216355183874,4.110216355183874,False,False,True,False,False,True,True,False
1913,2014,3,29,21,46,16.7,1680,2.49e+21,1.12e+19,11.264,139.68,1.4692,-6.03e+21,1.73e+19,9.882,147.63,2.1042,7.9303,-1,736000.0,2014.2,53.38539126015656,10.573,143.655,1.425e+19,8.52e+21,True,-10.028441747423036,169.97155825257698,True,False,False,False,True,False,True,False
1909,2014,3,25,21,46,16.1,1681,3.65e+21,8.63e+18,-14.438,-126.67,1.1295,-2.12e+21,4.88e+18,-13.353,-127.43,0.7547699999999999,1.3165,1,736000.0,2014.2,36.75595189897821,-13.895499999999998,-127.05,6.755e+18,5.77e+21,True,-55.7857833482346,-55.7857833482346,False,False,True,False,False,True,True,False
1911,2014,3,27,21,46,16.4,1685,2.28e+21,7.58e+18,2.7875,137.6,1.0857,-2.06e+21,7.27e+18,3.7676,141.5,0.98307,4.0151,-1,736000.0,2014.2,38.53569773599539,3.27755,139.55,7.425e+18,4.34e+21,True,14.128926963346498,-165.8710730366535,True,False,False,False,True,False,True,False
1921,2014,4,6,21,46,17.8,1692,1.1e+22,2.95e+19,-13.867,75.07,1.9454,-6.15e+21,1.76e+19,-14.475,71.02600000000001,1.4895,3.9679,1,736000.0,2014.3,68.62943974709395,-14.171,73.048,2.355e+19,1.715e+22,True,8.814364889933838,8.814364889933838,False,False,True,False,False,True,True,False
1913,2014,3,29,21,46,16.7,1693,3.88e+21,2.17e+19,16.065,53.091,1.9249,-1.5e+21,2.35e+18,16.756,60.355,0.49318,7.0019,-1,736000.0,2014.2,49.04079934095692,16.4105,56.723,1.2025e+19,5.38e+21,True,5.663304589109818,-174.3366954108902,True,False,False,False,True,False,True,False
1915,2014,3,31,21,46,17.0,1695,6.01e+20,2.39e+18,-24.031,117.72,0.66141,-1.33e+21,6.04e+18,-24.516,114.72,1.5197,2.7733,1,736000.0,2014.2,29.03446228191595,-24.2735,116.22,4.215e+18,1.931e+21,False,10.056566584160944,10.056566584160944,False,False,True,False,False,True,True,False
1915,2014,3,31,21,46,17.0,1696,8.6e+21,2.72e+19,-10.899,23.521,2.1711,-1.44e+22,3.23e+19,-11.684,17.361,2.6558,6.0916,1,736000.0,2014.2,77.13624310270755,-11.2915,20.441000000000003,2.975e+19,2.3e+22,True,7.404118714042899,7.404118714042899,False,False,True,False,False,True,True,False
1915,2014,3,31,21,46,17.0,1697,4.56e+21,2.37e+19,7.8425,20.969,2.4565,-2.84e+21,1.3e+19,4.9087,27.386,1.4705,7.0188,-1,736000.0,2014.2,60.580524923443846,6.3756,24.1775,1.835e+19,7.4e+21,True,-24.70418111652434,155.29581888347568,True,False,False,False,True,False,True,False
1918,2014,4,3,21,46,17.4,1698,2.07e+21,6.22e+18,17.012,26.306,0.99176,-2.28e+21,4.96e+18,16.183,31.462,0.76369,5.0105,-1,736000.0,2014.3,33.436506994600975,16.5975,28.884,5.59e+18,4.35e+21,True,-9.5240331787287,170.4759668212713,True,False,False,False,True,False,True,False
1916,2014,4,1,21,46,17.1,1699,5.84e+21,2.74e+19,11.269,12.565,2.0475,-6.22e+21,8.38e+18,12.496,14.997,0.96534,2.6774,-1,736000.0,2014.2,59.81638571495272,11.8825,13.781,1.789e+19,1.206e+22,True,27.274306343397576,-152.72569365660243,True,False,False,False,True,False,True,False
1916,2014,4,1,21,46,17.1,1700,6.25e+21,2.92e+19,-9.3763,12.313,2.471,-2.68e+21,1.05e+19,-7.0781,4.9327,1.3583,7.6563,1,736000.0,2014.2,63.00793600809345,-8.2272,8.62285,1.985e+19,8.93e+21,True,-17.46538173056168,-17.46538173056168,False,False,True,False,False,True,True,False
1918,2014,4,3,21,46,17.4,1701,2.7e+20,6.83e+17,7.722,72.558,0.2717,-6.36e+20,2.26e+18,7.1399,74.91,0.51707,2.4045,-1,736000.0,2014.3,17.155174146594955,7.43095,73.73400000000001,1.4715e+18,9.06e+20,False,-14.014006364493984,165.98599363550602,True,False,False,False,True,False,True,False
1919,2014,4,4,21,46,17.6,1704,3.6e+21,1.1e+19,10.443,-1.6769999999999998,1.4311,-4.41e+21,1.25e+19,10.613,3.3636,1.7202,4.9586,-1,736000.0,2014.3,48.4767985741633,10.528,0.8433,1.175e+19,8.01e+21,True,1.9646822512098927,-178.0353177487901,True,False,False,False,True,False,True,False
1924,2014,4,9,21,46,18.3,1707,1.14e+21,3.13e+18,2.2267,28.508000000000003,0.59696,-4.7e+21,2.05e+19,2.3681,31.632,2.2908,3.1241,-1,736000.0,2014.3,48.61069841094653,2.2974,30.07,1.1815e+19,5.84e+21,True,2.5936623881666248,-177.40633761183338,True,False,False,False,True,False,True,False
1923,2014,4,8,21,46,18.1,1708,1.78e+21,5.17e+18,11.292,-84.928,0.87231,-6.49e+21,9.25e+18,10.98,-83.417,1.0051,1.5153,-1,736000.0,2014.3,37.97367509209505,11.136,-84.1725,7.21e+18,8.269999999999999e+21,True,-11.884371873866195,168.11562812613383,True,False,False,False,True,False,True,False
1925,2014,4,10,21,46,18.4,1711,6.21e+21,2.8e+19,14.037,-91.562,2.6701,-4.92e+21,6.53e+18,10.755999999999998,-84.329,0.81886,7.7871,-1,736000.0,2014.3,58.762232769015846,12.3965,-87.94550000000001,1.7265e+19,1.113e+22,True,-24.91221485569853,155.08778514430148,True,False,False,False,True,False,True,False
1935,2014,4,20,21,46,19.8,1712,1.24e+22,4.46e+19,3.7547,-117.62,2.6882,-2.06e+22,5.05e+19,4.4508,-111.63,2.5755,6.0216,-1,736000.0,2014.3,97.5192288730792,4.10275,-114.625,4.755e+19,3.3e+22,True,6.645508156058539,-173.35449184394145,True,False,False,False,True,False,True,False
1927,2014,4,12,21,46,18.7,1713,1.63e+22,5.11e+19,-15.771,-135.03,3.797,-1.78e+22,5.3e+19,-18.159,-142.26,3.1599,7.3136,1,736000.0,2014.3,102.02940752547768,-16.965,-138.64499999999998,5.205e+19,3.4100000000000003e+22,True,19.05069335990254,19.05069335990254,False,False,True,False,False,True,True,False
1934,2014,4,19,21,46,19.7,1714,1.62e+21,5.28e+18,15.955,-140.71,0.96152,-2.58e+21,1.14e+19,14.813,-135.98,1.2935,4.6947,-1,736000.0,2014.3,40.84115571332428,15.384,-138.345,8.34e+18,4.2e+21,True,-14.058347501798758,165.94165249820125,True,False,False,False,True,False,True,False
1935,2014,4,20,21,46,19.8,1715,1.8e+22,6.05e+19,-14.595,-111.1,3.8832,-9.33e+21,2.71e+19,-18.565,-115.06,2.1116,5.4869,1,736000.0,2014.3,93.59487165438073,-16.580000000000002,-113.08,4.38e+19,2.733e+22,True,46.28840295281034,46.28840295281034,False,False,True,False,False,True,True,False
1930,2014,4,15,21,46,19.1,1717,8.74e+20,3.69e+18,-14.223,-152.23,0.7597,-2.69e+21,1.27e+19,-16.677,-158.25,1.5842,6.2954,1,736000.0,2014.3,40.48456495999432,-15.45,-155.24,8.195e+18,3.564e+21,True,22.92468229399596,22.92468229399596,False,False,True,False,False,True,True,False
1937,2014,4,22,21,46,20.1,1718,6.49e+21,2.16e+19,-11.55,-171.21,2.1466,-2.64e+21,7.65e+18,-10.765999999999998,-175.61,1.1926,4.3837,1,736000.0,2014.3,54.08326913195984,-11.158,-173.41000000000005,1.4625e+19,9.13e+21,True,-10.293567913786967,-10.293567913786967,False,False,True,False,False,True,True,False
1933,2014,4,18,21,46,19.5,1719,1.03e+21,4.08e+18,23.647,-125.67,1.1142,-6.14e+20,2.48e+18,23.081,-123.26,0.73887,2.2884,-1,736000.0,2014.3,25.6124969497314,23.364,-124.465,3.28e+18,1.644e+21,False,-14.350301206619925,165.64969879338008,True,False,False,False,True,False,True,False
1931,2014,4,16,21,46,19.2,1720,4.31e+20,1.38e+18,-19.84,-96.073,0.5071,-6.7e+20,2.45e+18,-20.397,-98.327,0.67264,2.1888,1,736000.0,2014.3,19.570385790780925,-20.1185,-97.2,1.915e+18,1.101e+21,False,14.744440813535512,14.744440813535512,False,False,True,False,False,True,True,False
1931,2014,4,16,21,46,19.2,1721,2.91e+21,6.66e+18,-9.1901,-111.31,0.87734,-2.08e+21,6.58e+18,-10.388,-116.14,0.89223,4.9023,1,736000.0,2014.3,36.38681079732051,-9.78905,-113.725,6.62e+18,4.99e+21,True,14.12662626844558,14.12662626844558,False,False,True,False,False,True,True,False
1932,2014,4,17,21,46,19.4,1723,9.74e+21,3.3e+19,18.329,164.0,2.0842,-6.81e+21,1.14e+19,18.177,169.15,1.1186,4.8842,-1,736000.0,2014.3,66.63332499583073,18.253,166.575,2.22e+19,1.655e+22,True,-1.7800847820162709,178.21991521798375,True,False,False,False,True,False,True,False
1935,2014,4,20,21,46,19.8,1726,1.91e+21,6.3e+18,-18.534,145.1,1.113,-2.3e+21,9.62e+18,-21.561,138.41,1.1535,6.9798,1,736000.0,2014.3,39.89987468652001,-20.0475,141.755,7.96e+18,4.21e+21,True,25.717798591239745,25.717798591239745,False,False,True,False,False,True,True,False
1936,2014,4,21,21,46,19.9,1728,5.61e+21,1.68e+19,-24.39,117.81,1.7266,-7.85e+21,3.34e+19,-24.614,112.49,2.9623,4.8444,1,736000.0,2014.3,70.85195833567342,-24.502,115.15,2.51e+19,1.346e+22,True,2.6493134687512256,2.6493134687512256,False,False,True,False,False,True,True,False
1938,2014,4,23,21,46,20.2,1729,3.7e+21,1.37e+19,-19.962,141.91,1.7532,-1.98e+21,5.84e+18,-20.845,137.9,0.8908,3.8628,1,736000.0,2014.3,44.20407221060069,-20.4035,139.905,9.77e+18,5.68e+21,True,13.221262821741588,13.221262821741588,False,False,True,False,False,True,True,False
1944,2014,4,29,21,46,21.0,1730,3.08e+21,1.02e+19,-16.99,49.724,1.4008,-3.57e+21,7.86e+18,-18.453,44.913,1.0679,4.8104,1,736000.0,2014.3,42.49705872175156,-17.7215,47.3185,9.03e+18,6.65e+21,True,17.705358020914222,17.705358020914222,False,False,True,False,False,True,True,False
1944,2014,4,29,21,46,21.0,1732,1.35e+21,5.82e+18,21.084,119.62,0.92571,-5.27e+21,1.42e+19,20.191,125.7,1.5385,5.7565,-1,736000.0,2014.3,44.74371464239419,20.6375,122.66,1.001e+19,6.620000000000001e+21,True,-8.919604788610725,171.0803952113893,True,False,False,False,True,False,True,False
1943,2014,4,28,21,46,20.9,1733,1.89e+21,1.08e+19,11.389,14.408,1.6758,-4.76e+21,1.54e+19,12.935,14.924,1.6147,1.6262,-1,736000.0,2014.3,51.185935568278914,12.162,14.666,1.31e+19,6.65e+21,True,71.92986837991648,-108.07013162008352,True,False,False,False,True,False,True,False
1943,2014,4,28,21,46,20.9,1734,6.91e+21,1.3e+19,-7.8454,18.308,1.2203,-1.62e+22,3.34e+19,-6.7368,12.905,2.1975,5.4728,1,736000.0,2014.3,68.11754546370561,-7.2911,15.6065,2.32e+19,2.3110000000000003e+22,True,-11.68708065471495,-11.68708065471495,False,False,True,False,False,True,True,False
1945,2014,4,30,21,46,21.2,1735,5.52e+21,1.53e+19,-23.548,115.14,1.631,-5.69e+21,2.63e+19,-24.293000000000003,109.38,3.2963,5.3111,1,736000.0,2014.3,64.4980619863884,-23.920500000000004,112.26,2.08e+19,1.121e+22,True,8.053507402795114,8.053507402795114,False,False,True,False,False,True,True,False
1949,2014,5,4,21,46,21.6,1736,1.31e+22,4.1e+19,-16.395,51.496,2.8099,-7.18e+21,2.38e+19,-19.364,45.313,1.8072,6.5896,1,736000.0,2014.3,80.49844718999243,-17.8795,48.4045,3.24e+19,2.028e+22,True,26.773477554491595,26.773477554491595,False,False,True,False,False,True,True,False
1944,2014,4,29,21,46,21.0,1737,7.28e+21,1.37e+19,-8.0237,17.949,1.3446,-1.22e+22,2.7e+19,-6.6471,12.492,1.7579,5.5848,1,736000.0,2014.3,63.796551630946325,-7.3354,15.2205,2.035e+19,1.948e+22,True,-14.270296537314984,-14.270296537314984,False,False,True,False,False,True,True,False
1944,2014,4,29,21,46,21.0,1738,1.35e+21,5.82e+18,21.084,119.62,0.92571,-5.27e+21,1.42e+19,20.191,125.7,1.5385,5.7565,-1,736000.0,2014.3,44.74371464239419,20.6375,122.66,1.001e+19,6.620000000000001e+21,True,-8.919604788610725,171.0803952113893,True,False,False,False,True,False,True,False
1949,2014,5,4,21,46,21.6,1739,5.3e+21,8.03e+18,-11.336,61.364,1.0321,-9.59e+21,2.45e+19,-9.9676,59.703,2.4,2.1303,1,736000.0,2014.3,57.0350769263968,-10.651799999999998,60.5335,1.6265e+19,1.4890000000000002e+22,True,-39.97262813165844,-39.97262813165844,False,False,True,False,False,True,True,False
1948,2014,5,3,21,46,21.5,1740,2.31e+21,6.04e+18,-11.484000000000002,-24.906,0.92773,-3e+21,9.26e+18,-11.515,-28.055,1.0998,3.0854,1,736000.0,2014.3,39.11521443121589,-11.4995,-26.4805,7.65e+18,5.31e+21,True,0.5755771949857287,0.5755771949857287,False,False,True,False,False,True,True,False
1950,2014,5,5,21,46,21.8,1741,3.29e+21,9.9e+18,9.9826,-45.729,1.1095,-1.98e+21,6.52e+18,9.622,-42.552,0.94101,3.1513,-1,736000.0,2014.3,40.521599178709614,9.8023,-44.1405,8.21e+18,5.27e+21,True,-6.570650853388456,173.42934914661157,True,False,False,False,True,False,True,False
1951,2014,5,6,21,46,21.9,1743,1.9e+22,4.59e+19,12.238,-89.594,2.563,-1.06e+22,1.48e+19,11.269,-84.113,1.2756,5.4531,-1,736000.0,2014.3,77.91020472312982,11.7535,-86.8535,3.035e+19,2.96e+22,True,-10.236089472378527,169.76391052762148,True,False,False,False,True,False,True,False
1952,2014,5,7,21,46,22.0,1745,2.56e+22,7.38e+19,4.7049,-105.38,3.2449,-1.42e+22,3.75e+19,4.2354,-99.477,3.1441,5.9078,-1,736000.0,2014.3,105.49881515922348,4.47015,-102.4285,5.565e+19,3.98e+22,True,-4.561311272724732,175.4386887272753,True,False,False,False,True,False,True,False
1952,2014,5,7,21,46,22.0,1746,7.1e+20,1.48e+18,-12.129,-68.49,0.3880699999999999,-2.79e+21,1.11e+19,-13.396,-75.861,1.5969,7.2992,1,736000.0,2014.3,35.4682957019364,-12.7625,-72.1755,6.29e+18,3.5e+21,True,9.99539436013478,9.99539436013478,False,False,True,False,False,True,True,False
1954,2014,5,9,21,46,22.2,1749,4.86e+21,2.29e+19,14.061,-112.14,1.912,-3.47e+21,5.67e+18,14.581,-109.43,0.7873899999999999,2.6714,-1,736000.0,2014.4,53.45091205957107,14.321,-110.785,1.4285e+19,8.33e+21,True,11.201682906767958,-168.79831709323207,True,False,False,False,True,False,True,False
1957,2014,5,12,21,46,22.6,1750,1.29e+22,4.75e+19,-11.845999999999998,-126.31,4.2563,-1.28e+22,4.78e+19,-14.491,-134.24,3.3712,8.1579,1,736000.0,2014.4,97.62171889492625,-13.168499999999998,-130.275,4.765e+19,2.57e+22,True,18.90895385197928,18.90895385197928,False,False,True,False,False,True,True,False
